Segment,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,Limit,1.01,1.02,1.03,1.04,1.05,1.06,1.07,1.08,1.09,1.1,1.11,1.12,1.13,1.14,1.15,1.16,1.17,1.18,1.19,1.2,1.21,1.22,1.23,1.24,1.25
BARKING.AND.DAGENHAM.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001680672,0.001680672,0.001680672,0.001680672,0.001680672,0.003361345,0.005042017,0.005042017,0.005042017,0.006722689,0.010084034,0.011764706,0.011764706,0.01512605,0.018487395,0.025210084,0.025210084,0.030252101,0.035294118,0.042016807,0.045378151,0.050420168,0.050420168,0.067226891,0.094117647,0.100840336,0.122689076,0.144537815,0.166386555,0.186554622,0.206722689,0.228571429,0.242016807,0.262184874,0.284033613,0.305882353,0.317647059,0.346218487,0.369747899,0.388235294,0.418487395,0.431932773,0.45210084,0.465546218,0.494117647,0.517647059,0.534453782,0.551260504,0.568067227,0.593277311
BARNET.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035727,0.002143623,0.002858164,0.003215434,0.005001786,0.006430868,0.009289032,0.011432655,0.012861736,0.013219007,0.014290818,0.01607717,0.017506252,0.019292605,0.023222579,0.026795284,0.029653448,0.033583423,0.040014291,0.043944266,0.049303323,0.051804216,0.061450518,0.068595927,0.101107538,0.109324759,0.123972847,0.139692747,0.155412647,0.17327617,0.193283315,0.21257592,0.232940336,0.252947481,0.27545552,0.293676313,0.316541622,0.334762415,0.352625938,0.379063951,0.403358342,0.422293676,0.444087174,0.468738835,0.493033226,0.513754912,0.536262951,0.563772776,0.583779921,0.60628796
BEXLEY.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001915709,0.001915709,0.001915709,0.001915709,0.001915709,0.002873563,0.00862069,0.00862069,0.009578544,0.010536398,0.011494253,0.011494253,0.013409962,0.01532567,0.017241379,0.019157088,0.020114943,0.022030651,0.02394636,0.026819923,0.031609195,0.034482759,0.042145594,0.048850575,0.072796935,0.081417625,0.097701149,0.109195402,0.129310345,0.148467433,0.168582375,0.192528736,0.224137931,0.250957854,0.279693487,0.301724138,0.336206897,0.357279693,0.388888889,0.423371648,0.45210728,0.47605364,0.493295019,0.513409962,0.534482759,0.551724138,0.567049808,0.58908046,0.615900383,0.637931034
BRENT.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000403877,0.001615509,0.002423263,0.003231018,0.003231018,0.004038772,0.004442649,0.004846527,0.005654281,0.006865913,0.008077544,0.008481422,0.009289176,0.012116317,0.013731826,0.015347334,0.017770598,0.018982229,0.021001616,0.023021002,0.027867528,0.0319063,0.035541195,0.038368336,0.067043619,0.076332795,0.087641357,0.095718901,0.105411955,0.113893376,0.125605816,0.134491115,0.150646204,0.165589661,0.18457189,0.199515347,0.218497577,0.237075929,0.25726979,0.277867528,0.298465267,0.317447496,0.334410339,0.348546042,0.375201939,0.394184168,0.418416801,0.440226171,0.457189015,0.480210016
BROMLEY.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000438982,0.000877963,0.000877963,0.002194908,0.002633889,0.002633889,0.003511853,0.004828797,0.006145742,0.006145742,0.007462687,0.009657594,0.011852502,0.014925373,0.017559263,0.02238806,0.025899912,0.028972783,0.033362599,0.036874451,0.042581212,0.050921861,0.058823529,0.088674276,0.093503073,0.108867428,0.131694469,0.149692713,0.168129939,0.189201054,0.209394205,0.229587357,0.25285338,0.276558385,0.295434592,0.320895522,0.344600527,0.369183494,0.384108867,0.403863038,0.424495171,0.444249342,0.467954346,0.490342406,0.503950834,0.528533802,0.541264267,0.563213345,0.588674276
CAMDEN.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000294204,0.000294204,0.001471021,0.001765225,0.001765225,0.002647838,0.00353045,0.004413063,0.005001471,0.006472492,0.007355104,0.008531921,0.010002942,0.011768167,0.013827596,0.015887026,0.017358046,0.021182701,0.025301559,0.029126214,0.032656664,0.036187114,0.041482789,0.072080024,0.07678729,0.084730803,0.095616358,0.106501912,0.114151221,0.124742571,0.137393351,0.152986172,0.167990585,0.183289203,0.195645778,0.215357458,0.2324213,0.250073551,0.266843189,0.285672257,0.308620182,0.328626066,0.349514563,0.37393351,0.39364519,0.413651074,0.433951162,0.456016475,0.480435422
CITY.OF.LONDON.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003144654,0.003144654,0.003144654,0.006289308,0.006289308,0.006289308,0.006289308,0.009433962,0.018867925,0.018867925,0.018867925,0.018867925,0.031446541,0.040880503,0.066037736,0.075471698,0.094339623,0.106918239,0.125786164,0.144654088,0.176100629,0.182389937,0.201257862,0.220125786,0.242138365,0.264150943,0.289308176,0.295597484,0.320754717,0.34591195,0.364779874,0.408805031,0.440251572,0.477987421,0.518867925,0.525157233,0.550314465,0.575471698,0.600628931,0.610062893
CITY.OF.WESTMINSTER.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000306232,0.001378043,0.001531159,0.001531159,0.002909202,0.00336855,0.004287245,0.004440361,0.005512173,0.006430868,0.007808911,0.009186955,0.011177461,0.012861736,0.013933548,0.015617823,0.016995866,0.018833257,0.022201807,0.024957893,0.027407748,0.030776298,0.034757311,0.039350789,0.064921145,0.068902159,0.076098607,0.084519982,0.096003675,0.106874904,0.120042872,0.133057725,0.142857143,0.157403154,0.173939672,0.18710764,0.204869086,0.218496402,0.240391977,0.259378349,0.27882407,0.297963558,0.320471597,0.337467463,0.364568979,0.384014699,0.405757158,0.423671719,0.447557801,0.473740622
CROYDON.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001066856,0.003200569,0.004267425,0.004623044,0.006045519,0.007112376,0.008890469,0.009957326,0.011024182,0.013513514,0.013869132,0.01458037,0.017069701,0.01742532,0.021337127,0.024182077,0.024537696,0.026671408,0.02916074,0.033783784,0.036273115,0.038762447,0.045874822,0.054409673,0.080369844,0.0871266,0.098506401,0.109530583,0.120910384,0.133357041,0.144736842,0.1628734,0.183499289,0.201635846,0.221550498,0.234352774,0.252489331,0.271337127,0.292318634,0.315433855,0.334992888,0.352418208,0.373399716,0.392958748,0.418918919,0.435277383,0.453769559,0.473328592,0.4943101,0.514224751
EALING.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000450857,0.003606853,0.003606853,0.00541028,0.007213706,0.009017133,0.010820559,0.013074842,0.015779982,0.020739405,0.022091975,0.024346258,0.028854824,0.031109107,0.03336339,0.040577096,0.044634806,0.051397656,0.056807935,0.063119928,0.071235347,0.102795311,0.114066727,0.122633003,0.133002705,0.146528404,0.155996393,0.172678088,0.193417493,0.212804328,0.234896303,0.259242561,0.276825969,0.293958521,0.314247069,0.34490532,0.365644725,0.384580703,0.405770965,0.421550947,0.443192065,0.467989179,0.485572588,0.510820559,0.531109107,0.555455365,0.57889991
ENFIELD.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000465983,0.000465983,0.000931966,0.00139795,0.003261883,0.004659832,0.006057782,0.006057782,0.007921715,0.008853681,0.009785648,0.010717614,0.011649581,0.01304753,0.01584343,0.017707363,0.019571295,0.021901212,0.02749301,0.034482759,0.038676608,0.045666356,0.054520037,0.060577819,0.095060578,0.105778192,0.122087605,0.139328984,0.159832246,0.185461323,0.217148183,0.241845294,0.265610438,0.292637465,0.31640261,0.336905871,0.366262815,0.389561976,0.422646785,0.447809879,0.468779124,0.491612302,0.512115564,0.530754893,0.556849953,0.580149115,0.602050326,0.623485555,0.6416589,0.664958062
GREENWICH.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000601685,0.001805054,0.002406739,0.004211793,0.007220217,0.007821901,0.008423586,0.009626955,0.01143201,0.013237064,0.013838748,0.017448857,0.018050542,0.019855596,0.02166065,0.024067389,0.024669073,0.028279182,0.030685921,0.036702768,0.039109507,0.045728039,0.051744886,0.061973526,0.098676294,0.104693141,0.114921781,0.128158845,0.143802647,0.165463297,0.194945848,0.215403129,0.23465704,0.264741276,0.284596871,0.306257521,0.339350181,0.368832732,0.393501805,0.423586041,0.44645006,0.474127557,0.503610108,0.528880866,0.55354994,0.57400722,0.59566787,0.612515042,0.631768953,0.651624549
HACKNEY.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000867679,0.002169197,0.002603037,0.004772234,0.005639913,0.010412148,0.013449024,0.018655098,0.022125813,0.02472885,0.026898048,0.030802603,0.032537961,0.037744035,0.040780911,0.045119306,0.048156182,0.051193059,0.055097614,0.062039046,0.06681128,0.070281996,0.075921909,0.085032538,0.114099783,0.121475054,0.129284165,0.138828633,0.14967462,0.162689805,0.17483731,0.184381779,0.193926247,0.20867679,0.219956616,0.231670282,0.249457701,0.264208243,0.278958785,0.296746204,0.313665944,0.329284165,0.349240781,0.365292842,0.389587852,0.403470716,0.423861171,0.443817787,0.465509761,0.485900217
HAMMERSMITH.AND.FULHAM.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00075188,0.001503759,0.002631579,0.003383459,0.004887218,0.006766917,0.007894737,0.009022556,0.010902256,0.011278195,0.012406015,0.013157895,0.013909774,0.016165414,0.019924812,0.021804511,0.026315789,0.028195489,0.033458647,0.036842105,0.040601504,0.046240602,0.051503759,0.072556391,0.077819549,0.086842105,0.10075188,0.115413534,0.128947368,0.142105263,0.155639098,0.170300752,0.187593985,0.202631579,0.214661654,0.233458647,0.253759398,0.271052632,0.289097744,0.307894737,0.32556391,0.343984962,0.356015038,0.377443609,0.396240602,0.416541353,0.435714286,0.453007519,0.477819549
HARINGEY.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001824818,0.003649635,0.005839416,0.007664234,0.012043796,0.016058394,0.019708029,0.022627737,0.027007299,0.030291971,0.031751825,0.034671533,0.038321168,0.043065693,0.047810219,0.051459854,0.054379562,0.059489051,0.063868613,0.068978102,0.075547445,0.083941606,0.093430657,0.099635036,0.131386861,0.139051095,0.150729927,0.159854015,0.172992701,0.186861314,0.200729927,0.214963504,0.231021898,0.248175182,0.266423358,0.283576642,0.300729927,0.316423358,0.332846715,0.355474453,0.372627737,0.389781022,0.406934307,0.422627737,0.445985401,0.459489051,0.475547445,0.49270073,0.508759124,0.527007299
HARROW.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001632653,0.00244898,0.00244898,0.00244898,0.003265306,0.004081633,0.005714286,0.007346939,0.008163265,0.009795918,0.011428571,0.011428571,0.012244898,0.015510204,0.016326531,0.022857143,0.025306122,0.031020408,0.035918367,0.040816327,0.050612245,0.05877551,0.084081633,0.094693878,0.114285714,0.128163265,0.142040816,0.164081633,0.189387755,0.205714286,0.228571429,0.245714286,0.262857143,0.283265306,0.307755102,0.335510204,0.35755102,0.386122449,0.410612245,0.438367347,0.464489796,0.478367347,0.503673469,0.524897959,0.544489796,0.564081633,0.582857143,0.607346939
HAVERING.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001138952,0.001138952,0.001138952,0.002277904,0.002277904,0.005694761,0.005694761,0.006833713,0.006833713,0.007972665,0.010250569,0.013667426,0.013667426,0.01594533,0.018223235,0.020501139,0.0261959,0.031890661,0.035307517,0.043280182,0.053530752,0.060364465,0.06833713,0.080865604,0.109339408,0.12642369,0.15261959,0.185649203,0.218678815,0.241457859,0.265375854,0.301822323,0.332574032,0.36332574,0.396355353,0.428246014,0.448747153,0.4738041,0.495444191,0.514806378,0.537585421,0.563781321,0.583143508,0.602505695,0.628701595,0.640091116,0.656036446,0.681093394,0.700455581,0.72095672
HILLINGDON.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000809717,0.001619433,0.003238866,0.003238866,0.0048583,0.0048583,0.006477733,0.006477733,0.006477733,0.006477733,0.007287449,0.008097166,0.011336032,0.012955466,0.014574899,0.017004049,0.021862348,0.026720648,0.028340081,0.033198381,0.042105263,0.048582996,0.058299595,0.071255061,0.107692308,0.118218623,0.136032389,0.160323887,0.185425101,0.206477733,0.226720648,0.254251012,0.275303644,0.298785425,0.325506073,0.345748988,0.369230769,0.388663968,0.409716599,0.434008097,0.461538462,0.48097166,0.498785425,0.527125506,0.553036437,0.579757085,0.6,0.621052632,0.637246964,0.662348178
HOUNSLOW.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001244555,0.003733665,0.00497822,0.006222775,0.008711886,0.010578718,0.011200996,0.014312383,0.016179216,0.019290604,0.024268824,0.026757934,0.029247044,0.032358432,0.03546982,0.04044804,0.043559428,0.049159925,0.056004978,0.062227754,0.068450529,0.076540137,0.105787181,0.116365899,0.130056005,0.141879278,0.160547604,0.17921593,0.197261979,0.215308027,0.237710019,0.264467953,0.295581829,0.313627878,0.344119477,0.365899191,0.390790292,0.423148724,0.447417548,0.46981954,0.492221531,0.51773491,0.546981954,0.567517113,0.594275047,0.617299315,0.633478531,0.662103298
ISLINGTON.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000555247,0.001665741,0.001665741,0.001665741,0.004441977,0.004997224,0.006662965,0.007773459,0.008883953,0.008883953,0.0094392,0.010549695,0.012770683,0.014991671,0.01721266,0.018323154,0.020544142,0.02276513,0.024430872,0.028317601,0.033314825,0.038312049,0.04386452,0.047751249,0.074403109,0.086063298,0.094947252,0.102165464,0.11049417,0.128262077,0.142143254,0.155469184,0.173237091,0.191004997,0.212104386,0.228206552,0.254858412,0.27429206,0.296501943,0.320377568,0.339811216,0.357579123,0.379789006,0.403109384,0.42476402,0.440310938,0.460299833,0.479178234,0.501943365,0.527484731
KENSINGTON.AND.CHELSEA.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000440335,0.000880669,0.001541171,0.002421841,0.003963012,0.004403347,0.005284016,0.006825187,0.008366358,0.010347864,0.011889036,0.01232937,0.01321004,0.01563188,0.018494055,0.020255394,0.022457067,0.024218406,0.027961251,0.03214443,0.037208278,0.040730956,0.0444738,0.049977983,0.069352708,0.073976222,0.079260238,0.086745927,0.097093791,0.104799648,0.112285337,0.123513871,0.1334214,0.144209599,0.157859974,0.167327169,0.182298547,0.196389256,0.212241303,0.230515192,0.245926904,0.262219287,0.278071334,0.296125055,0.318141788,0.329370321,0.345002202,0.361294584,0.379128137,0.398062528
KINGSTON.UPON.THAMES.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000770416,0.000770416,0.001540832,0.001540832,0.003081664,0.004622496,0.006933744,0.00770416,0.009244992,0.01155624,0.013097072,0.014637904,0.016178737,0.018489985,0.024653313,0.028505393,0.031587057,0.034668721,0.042372881,0.04853621,0.061633282,0.089368259,0.093220339,0.107087827,0.123266564,0.151001541,0.174114022,0.194915254,0.222650231,0.254237288,0.281201849,0.316640986,0.343605547,0.381355932,0.411402157,0.440677966,0.469183359,0.486132512,0.506163328,0.532357473,0.555469954,0.580123267,0.599383667,0.623266564,0.644067797,0.668721109,0.68798151
LAMBETH.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000883978,0.002872928,0.005303867,0.00640884,0.008839779,0.011049724,0.013701657,0.015027624,0.017458564,0.019889503,0.022320442,0.025856354,0.028729282,0.032265193,0.035138122,0.038895028,0.042872928,0.049723757,0.05480663,0.058563536,0.063646409,0.070497238,0.076243094,0.082430939,0.106077348,0.112044199,0.119779006,0.130165746,0.142320442,0.156464088,0.172154696,0.189171271,0.205082873,0.221878453,0.24,0.25281768,0.266740331,0.281767956,0.299226519,0.31801105,0.339226519,0.354475138,0.367734807,0.383646409,0.402209945,0.417900552,0.434917127,0.451933702,0.468729282,0.488618785
LEWISHAM.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000657246,0.000985869,0.001971738,0.003943477,0.005257969,0.005586592,0.007886954,0.009201446,0.010515938,0.012159054,0.013473546,0.015445284,0.017745646,0.02037463,0.023332238,0.025303976,0.027604338,0.031876438,0.036805784,0.040749261,0.044364114,0.04929346,0.05455143,0.060138022,0.08774236,0.092671706,0.09957279,0.110745974,0.121919159,0.133420966,0.150837989,0.164640158,0.180414065,0.19487348,0.219191587,0.233322379,0.249753533,0.264212948,0.284916201,0.300361485,0.318435754,0.337824515,0.354912915,0.376930661,0.404863621,0.421623398,0.443312521,0.466644758,0.484061781,0.505093658
MERTON.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000622665,0.000622665,0.000622665,0.000622665,0.00124533,0.00124533,0.00249066,0.003113325,0.00622665,0.00871731,0.009339975,0.009339975,0.01120797,0.014321295,0.016811955,0.01992528,0.023038605,0.024283935,0.030510585,0.03611457,0.039227895,0.045454545,0.050435866,0.056039851,0.072851806,0.080946451,0.090286426,0.102739726,0.118306351,0.132004981,0.146326276,0.166874222,0.194894147,0.211083437,0.233499377,0.251556663,0.272727273,0.294520548,0.313823163,0.337484433,0.358655044,0.381693649,0.412204234,0.431506849,0.454545455,0.475716065,0.493150685,0.51494396,0.52988792,0.553549191
NEWHAM.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000970403,0.001940805,0.001940805,0.002911208,0.003881611,0.004852014,0.005822416,0.007763222,0.009704027,0.011159631,0.013585638,0.016011645,0.016982048,0.01795245,0.019893256,0.020863658,0.023774867,0.027656477,0.033964095,0.03930131,0.043182921,0.047549733,0.052401747,0.058224163,0.094129064,0.100921883,0.109170306,0.120815138,0.137797186,0.154779233,0.167394469,0.183891315,0.201843765,0.218825813,0.238233867,0.251819505,0.272683164,0.294517225,0.314895682,0.332848132,0.35371179,0.377971858,0.3930131,0.407569141,0.429403202,0.441533236,0.461911693,0.483745754,0.500242601,0.523532266
REDBRIDGE.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001262626,0.002525253,0.003156566,0.003156566,0.005681818,0.006313131,0.008207071,0.009469697,0.011994949,0.014520202,0.015782828,0.018308081,0.020833333,0.022727273,0.025883838,0.027146465,0.03030303,0.035984848,0.039772727,0.044823232,0.049242424,0.056818182,0.0625,0.066919192,0.102272727,0.109848485,0.124368687,0.138888889,0.155934343,0.174873737,0.193813131,0.212752525,0.234217172,0.257575758,0.283459596,0.298611111,0.316919192,0.345959596,0.368686869,0.393308081,0.410984848,0.433080808,0.452020202,0.467171717,0.490530303,0.506944444,0.518939394,0.535353535,0.554292929,0.574494949
RICHMOND.UPON.THAMES.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001478561,0.002957122,0.003942829,0.005914243,0.007885658,0.009857072,0.010349926,0.013799901,0.014785609,0.015771316,0.017249877,0.019221291,0.020206999,0.025628388,0.02858551,0.032528339,0.036964022,0.044356826,0.050271069,0.055692459,0.06259241,0.067028093,0.07343519,0.081320848,0.106949236,0.118284869,0.140463282,0.15919172,0.171513061,0.190734352,0.206012814,0.223262691,0.240019714,0.257762445,0.288319369,0.310990636,0.338590439,0.362247413,0.387875801,0.407097092,0.431739773,0.447511089,0.469196649,0.49383933,0.520453425,0.540660424,0.56333169,0.587974372,0.602267127,0.629374076
SOUTHWARK.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000868056,0.001157407,0.002025463,0.003761574,0.005497685,0.006365741,0.006365741,0.007233796,0.008391204,0.009837963,0.010706019,0.012152778,0.013020833,0.014178241,0.016203704,0.018518519,0.020833333,0.022569444,0.026041667,0.02806713,0.031539352,0.037905093,0.040798611,0.047453704,0.073206019,0.077546296,0.089699074,0.103877315,0.115740741,0.131655093,0.146990741,0.163773148,0.180555556,0.193865741,0.215277778,0.228298611,0.253761574,0.275173611,0.296006944,0.322916667,0.342013889,0.366608796,0.388599537,0.407986111,0.436631944,0.454861111,0.47337963,0.491319444,0.508680556,0.533564815
SUTTON.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002016129,0.002016129,0.002016129,0.002016129,0.002016129,0.002016129,0.004032258,0.004704301,0.006048387,0.006048387,0.006048387,0.008736559,0.010752688,0.011424731,0.012768817,0.014784946,0.018817204,0.022849462,0.026209677,0.032258065,0.036962366,0.043682796,0.052419355,0.085349462,0.09811828,0.114919355,0.134408602,0.156586022,0.179435484,0.196236559,0.220430108,0.246639785,0.266801075,0.295026882,0.313844086,0.340725806,0.363575269,0.386424731,0.415322581,0.4375,0.465725806,0.487231183,0.512096774,0.54233871,0.565188172,0.587365591,0.60483871,0.620967742,0.645833333
TOWER.HAMLETS.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000747384,0.000996512,0.001494768,0.002242152,0.002989537,0.004235177,0.004982561,0.005979073,0.00772297,0.009466866,0.01021425,0.011709018,0.013203787,0.016442451,0.018186348,0.020179372,0.023168909,0.026656702,0.029646238,0.032884903,0.036870952,0.041355257,0.068510214,0.080219233,0.088938714,0.101893373,0.117339312,0.131290483,0.14449427,0.16367713,0.181863478,0.204783259,0.225460887,0.239661186,0.267065272,0.287244644,0.314150473,0.341305431,0.364972596,0.390134529,0.42077728,0.445191829,0.476332835,0.495515695,0.520179372,0.538863976,0.559790732,0.583956153
WALTHAM.FOREST.FLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125,0.002083333,0.003333333,0.004583333,0.00625,0.006666667,0.006666667,0.007916667,0.010833333,0.012083333,0.01375,0.015833333,0.017916667,0.020833333,0.02375,0.025833333,0.028333333,0.0325,0.035416667,0.04,0.04375,0.046666667,0.051666667,0.057916667,0.082083333,0.089166667,0.100416667,0.109166667,0.121666667,0.131666667,0.147083333,0.161666667,0.173333333,0.188333333,0.206666667,0.221666667,0.236666667,0.252916667,0.265833333,0.283333333,0.300416667,0.315,0.335416667,0.352916667,0.374166667,0.385833333,0.402916667,0.421666667,0.440833333,0.465416667
